what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.datatools.sqltools.tabledataeditor,1.0.2.v201212120623,"org.eclipse.datatools.sqltools.tabledataeditor",1509364256737
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.3.v201212070447,"org.eclipse.datatools.connectivity.sqm.core.ui",1509364256737
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1509364256737
stopped,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.5.v201212070447,"org.eclipse.datatools.connectivity.ui.dse",1509364256737
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.script,4.2.1.v20120820,"org.eclipse.birt.report.designer.ui.editor.script",1509364256737
stopped,bundle,org.eclipse.birt.report.designer.ui.editor.xml.wtp,4.2.1.v20120820,"org.eclipse.birt.report.designer.ui.editor.xml.wtp",1509364256737
stopped,bundle,org.eclipse.birt.chart.reportitem.ui,4.2.1.v20120820,"org.eclipse.birt.chart.reportitem.ui",1509364256737
stopped,bundle,org.eclipse.birt.report.item.crosstab.ui,4.2.1.v201209121047,"org.eclipse.birt.report.item.crosstab.ui",1509364256737
stopped,bundle,org.eclipse.birt.report.designer.ui.ide,4.2.1.v201209111026,"org.eclipse.birt.report.designer.ui.ide",1509364256737
stopped,bundle,org.eclipse.birt.report.designer.ui.lib.explorer,4.2.1.v20120820,"org.eclipse.birt.report.designer.ui.lib.explorer",1509364256737
stopped,bundle,org.eclipse.birt.report.designer.ui.lib,4.2.1.v20120820,"org.eclipse.birt.report.designer.ui.lib",1509364256737
stopped,bundle,org.eclipse.birt.report.designer.ui.editors.schematic,4.2.1.v201209060505,"org.eclipse.birt.report.designer.ui.editors.schematic",1509364256737
stopped,bundle,org.eclipse.emf.cheatsheets,2.5.0.v20100521-1846,"org.eclipse.emf.cheatsheets",1509364256737
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1509364256737
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1509364256737
stopped,bundle,org.hibernate.eclipse.jdt.apt.ui,3.4.0.v20110215-1252-H31-GA,"org.hibernate.eclipse.jdt.apt.ui",1509364256737
stopped,bundle,org.hibernate.eclipse.jdt.ui,3.4.0.v20110215-1252-H31-GA,"org.hibernate.eclipse.jdt.ui",1509364256737
stopped,bundle,org.hibernate.eclipse.mapper,3.4.0.v20110215-1252-H31-GA,"org.hibernate.eclipse.mapper",1509364256737
stopped,bundle,org.jboss.tools.hibernate.jpt.core,3.4.0.v20110215-1252-H31-GA,"org.jboss.tools.hibernate.jpt.core",1509364256737
stopped,bundle,org.jboss.tools.hibernate.ui,3.4.0.v20110215-1252-H31-GA,"org.jboss.tools.hibernate.ui",1509364256737
